None,94.5,96.3,0_7,0.8974|0.8992|0.912|0.9132|0.9155|0.8784|0.9036|0.8748|0.9154|0.8723|0.9008|0.878|0.9009|0.8883|0.901|0.9288|0.8895|0.9254|0.9251,0.3167|0.3062|0.2865|0.5922|0.5891|0.7391|0.251|0.7401|0.2349|0.412|0.2167|0.4104|0.1922|0.1807|0.174|0.5885|0.1615|0.5833|0.5823,0.2852|0.2787|0.2676|0.4102|0.4074|0.3824|0.2556|0.3759|0.2528|0.5546|0.2519|0.5519|0.2481|0.2417|0.2315|0.3769|0.2333|0.3741|0.375,0.187|0.1901|0.1937|0.263|0.2651|0.113|0.1958|0.1125|0.201|0.2068|0.2109|0.2104|0.2188|0.2198|0.2068|0.2677|0.2151|0.2714|0.2729,0.5759|0.5907|0.5972|0.4519|0.4565|0.2963|0.6157|0.3009|0.6176|0.3148|0.6157|0.3185|0.6111|0.6259|0.6315|0.4843|0.6296|0.488|0.488
None,95.0,96.1,0_8,0.9152|0.9234|0.9139|0.9222|0.9007|0.9335|0.9295|0.922|0.927|0.9266|None|0.9291,0.5885|0.588|0.5906|0.5891|0.2276|0.5844|0.5792|0.5828|0.5792|0.5828|None|0.5896,0.4167|0.3981|0.4056|0.3954|0.2546|0.3861|0.3861|0.3843|0.3824|0.3778|None|0.3759,0.2656|0.2656|0.2635|0.2661|0.2021|0.2719|0.2781|0.274|0.2766|0.274|None|0.2667,0.4472|0.4657|0.4583|0.4685|0.6167|0.4759|0.4759|0.4787|0.4796|0.4843|None|0.4852
None,95.2,95.4,0_9,0.9241|None|0.9277,0.2401|None|0.5875,0.2537|None|0.3898,0.201|None|0.2682,0.6204|None|0.4731
None,102.0,102.2,62_0,0.5005|0.3659|0.2946,0.35|0.349|0.3474,0.3194|0.3185|0.3176,0.0516|0.0505|0.049,0.0519|0.0509|0.0546
None,52.0,52.4,13_0,0.2951|0.2994|0.3256|0.3753|0.2841,0.4109|0.3958|0.3964|0.3984|0.4,0.2009|0.1944|0.1963|0.1972|0.2028,0.5891|0.6042|0.6036|0.6016|0.6,0.662|0.6685|0.6759|0.6694|0.6685
None,101.2,101.6,0_1,0.8057|0.8664|0.8204|0.7451|0.7606,0.8953|0.9161|0.9422|0.9698|0.4099,0.387|0.3778|0.3657|0.362|0.4315,0.1047|0.0823|0.0573|0.0302|0.0516,0.3991|0.4046|0.4148|0.4167|0.2806
None,102.7,103.2,62_0,0.3438|0.444|0.3706|0.2965|None|0.3284,0.3281|0.324|0.3182|0.3109|None|0.2984,0.3213|0.3194|0.3194|0.3194|None|0.3222,0.049|0.0505|0.0505|0.0484|None|0.0484,0.0481|0.0528|0.0519|0.0509|None|0.0472
None,55.7,62.0,24_0,0.2915|0.3533|0.2821|None|0.3158|0.2669|0.3321|0.3285|0.4684|0.4564|0.3876|0.4304|0.3474|0.3646|0.4217|0.4123|0.4888|0.3345|0.4925|0.4784|0.5355|0.5408|0.609|0.6024|0.6032|0.4768|0.4783|0.5595|0.4683|0.5432|0.2513|0.5163|0.4669|0.5978|0.574|0.5499|0.4924|0.5313|0.5489|0.4985|0.4188|0.4411|0.5287|0.5004|0.5225|0.3391|0.4502|0.2517|0.399|0.4154|0.435|0.4175|0.5389|0.4811|0.488|0.4138|0.2916|0.3851|0.3833|0.3744|0.4011|0.3545|0.4165|0.366,0.2453|0.249|0.2505|None|0.2469|0.2458|0.2479|0.2505|0.251|0.249|0.2542|0.2536|0.2547|0.2563|0.2536|0.2531|0.2536|0.4094|0.2495|0.2495|0.2526|0.2521|0.2516|0.251|0.2505|0.2516|0.2437|0.2479|0.2474|0.2469|0.376|0.2479|0.2464|0.2469|0.2474|0.2479|0.249|0.2479|0.2464|0.2469|0.2448|0.2443|0.2443|0.2443|0.237|0.2328|0.2401|0.2312|0.2365|0.2354|0.2411|0.2406|0.2406|0.2391|0.2391|0.2349|0.2271|0.2286|0.2229|0.226|0.225|0.2234|0.2255|0.2255,0.2306|0.2843|0.262|None|0.2343|0.2296|0.2185|0.2722|0.2852|0.2583|0.2889|0.2917|0.2972|0.2917|0.3019|0.3|0.2926|0.2898|0.2935|0.2972|0.3426|0.3676|0.3907|0.4009|0.4213|0.4287|0.4546|0.4778|0.4926|0.5046|0.2833|0.5139|0.5269|0.5241|0.5185|0.5491|0.5519|0.5556|0.5509|0.5583|0.5657|0.5648|0.5824|0.5824|0.5898|0.5981|0.5963|0.5907|0.6074|0.6176|0.6306|0.6324|0.6333|0.6398|0.6278|0.6343|0.6306|0.6306|0.6269|0.6213|0.625|0.6426|0.6556|0.6426,0.1615|0.1583|0.1604|None|0.1708|0.174|0.1677|0.1615|0.1635|0.1682|0.1573|0.1589|0.1573|0.1594|0.1625|0.1651|0.1693|0.1995|0.1776|0.1755|0.1688|0.1771|0.1755|0.1792|0.174|0.1729|0.1807|0.163|0.1693|0.175|0.2365|0.1682|0.1719|0.1688|0.1708|0.1672|0.1698|0.1693|0.1682|0.163|0.1688|0.1672|0.1651|0.1729|0.1755|0.1844|0.1693|0.1745|0.1635|0.1599|0.1573|0.1557|0.1547|0.1594|0.1573|0.1651|0.1896|0.1719|0.1813|0.1891|0.1745|0.1781|0.163|0.1661,0.5231|0.4037|0.4852|None|0.5481|0.5519|0.5694|0.5167|0.513|0.538|0.5065|0.5019|0.4954|0.5|0.488|0.4935|0.5046|0.5148|0.512|0.5167|0.4907|0.4935|0.475|0.4648|0.4417|0.4361|0.4111|0.3833|0.3731|0.362|0.5731|0.3519|0.3389|0.3417|0.3481|0.3176|0.3157|0.312|0.3167|0.3074|0.3009|0.3009|0.2833|0.2843|0.2759|0.2685|0.2704|0.275|0.2583|0.25|0.2407|0.238|0.238|0.2315|0.2407|0.2361|0.238|0.238|0.2407|0.2454|0.2398|0.2269|0.213|0.2259
None,103.8,104.2,62_0,0.4826|0.3799|0.4881|0.5867|0.3806,0.2339|0.2229|0.201|0.1865|0.1609,0.3241|0.3241|0.3278|0.3259|0.325,0.0484|0.0484|0.0484|0.0469|0.0464,0.0519|0.0491|0.05|0.0519|0.0509
None,103.8,104.3,0_1,0.6656|0.8906|0.8945|0.8561|0.8975|0.7903,0.5292|0.5401|0.5255|0.513|0.563|0.5396,0.4231|0.4324|0.4296|0.4315|0.437|0.4241,0.0599|0.0719|0.0927|0.1026|0.0568|0.099,0.3435|0.3472|0.3481|0.3389|0.337|0.3472
None,105.5,105.7,0_2,0.8387|0.8436|0.912,0.8432|0.8125|0.5224,0.3389|0.3537|0.3898,0.087|0.112|0.1016,0.4454|0.4306|0.3824
None,108.3,108.6,24_0,0.2874|None|0.3458|0.3599,0.4583|None|0.4776|0.4698,0.3981|None|0.4148|0.4287,0.1292|None|0.1187|0.1271,0.4546|None|0.4296|0.4352
None,112.5,114.9,0_2,0.9014|0.9044|0.9088|0.9159|0.915|0.9184|0.9118|0.9113|0.9121|0.9179|0.9117|0.9145|0.9094|0.9149|0.9133|0.9073|0.9026|0.901|0.896|0.8878|None|0.8301|0.8641|0.8447|0.8257,0.2328|0.2349|0.2349|0.2365|0.2359|0.2349|0.2354|0.2354|0.2349|0.2344|0.2313|0.2318|0.2312|0.2302|0.2318|0.2318|0.2323|0.2349|0.2339|0.2339|None|0.7099|0.713|0.7146|0.7135,0.1352|0.1352|0.137|0.137|0.137|0.1333|0.1352|0.1361|0.1352|0.138|0.138|0.1398|0.1389|0.1389|0.1389|0.1389|0.1426|0.1417|0.1435|0.1463|None|0.2972|0.2954|0.2954|0.3009,0.3724|0.3698|0.3661|0.3641|0.3635|0.3672|0.3672|0.3661|0.3661|0.3703|0.3719|0.3714|0.3703|0.3714|0.3682|0.3656|0.3604|0.3552|0.3531|0.3479|None|0.262|0.2557|0.2562|0.2531,0.7352|0.7278|0.7259|0.7287|0.7287|0.7231|0.725|0.7269|0.7296|0.725|0.7287|0.7204|0.7231|0.725|0.7231|0.7231|0.7204|0.7176|0.7176|0.713|None|0.5657|0.5667|0.5694|0.563
None,94.4,96.9,74_0,0.7367|0.7341|0.6673|0.4845|0.4478|0.2766|None|0.3003|0.4018|0.2749|0.3791|0.3878|0.4721|0.2596|0.4881|0.4688|0.4865|0.5275|0.5345|0.3554|0.3536|0.3608|0.3712|0.4268|0.3658|0.3333,0.9729|0.9719|0.9708|0.9703|0.9703|0.9703|None|0.9359|0.9714|0.9359|0.9714|0.9719|0.9719|0.9365|0.9365|0.937|0.9365|0.9354|0.9359|0.9365|0.9375|0.937|0.937|0.937|0.9724|0.974,0.1741|0.1713|0.1694|0.162|0.163|0.1611|None|0.175|0.1556|0.1694|0.15|0.1491|0.1472|0.163|0.1593|0.1565|0.1537|0.1519|0.1481|0.1444|0.1435|0.1426|0.1417|0.138|0.1306|0.1315,0.0271|0.0281|0.0292|0.0292|0.0292|0.0292|None|0.0193|0.0286|0.0208|0.0286|0.0281|0.0281|0.0198|0.0203|0.0193|0.0198|0.0208|0.0208|0.0208|0.0203|0.0203|0.0198|0.0203|0.0276|0.026,0.0898|0.088|0.0861|0.0889|0.088|0.087|None|0.0407|0.087|0.0444|0.0889|0.087|0.0889|0.0435|0.0444|0.0426|0.0426|0.0435|0.0463|0.0444|0.0444|0.0444|0.0444|0.0454|0.0796|0.075
None,94.5,96.9,56_0,0.7087|0.7309|0.2948|0.2768|0.5831|0.5708|0.4447|0.2765|0.3764|0.3179|0.3194|0.2514|0.3139|0.3104|0.266|0.2709|0.2544|0.2772|0.2974|0.2953|0.2592|0.3019|0.4012|0.2507|0.3248,0.1562|0.1547|0.4568|0.4458|0.1495|0.149|0.1521|0.799|0.7995|0.0|0.0|0.4047|0.0|0.0005|0.15|0.4219|0.149|0.4214|0.4234|0.4245|0.2807|0.4307|0.3531|0.3375|0.349,0.7324|0.7287|0.6667|0.6713|0.7157|0.7083|0.6972|0.6324|0.6315|0.6694|0.6685|0.6065|0.663|0.663|0.688|0.6111|0.6889|0.5898|0.6|0.6074|0.3454|0.6296|0.6204|0.5417|0.5537,0.1214|0.1219|0.0344|0.0427|0.1359|0.1568|0.1578|0.0526|0.0526|0.1187|0.1187|0.076|0.1203|0.1208|0.0458|0.0615|0.0344|0.0609|0.0568|0.0552|0.1302|0.0536|0.0797|0.0922|0.0797,0.138|0.1417|0.1556|0.1556|0.1537|0.1611|0.1731|0.0528|0.0528|0.1981|0.1991|0.2315|0.2037|0.2037|0.1778|0.1898|0.1731|0.2037|0.1907|0.1806|0.1787|0.1574|0.2481|0.0991|0.0833
None,95.3,96.9,56_1,0.4591|0.4473|0.3813|0.2606|0.6045|0.4903|0.6776|0.2862|0.2632|0.5377|0.5671|0.553|0.3208|0.3128|None|0.2613|0.49,0.1516|0.151|0.15|0.1526|0.374|0.1479|0.3568|0.0365|0.037|0.3516|0.351|0.3495|0.4281|0.2792|None|0.4286|0.3453,0.7028|0.7056|0.7019|0.7028|0.5861|0.6954|0.5806|0.7898|0.788|0.5685|0.5657|0.5667|0.6148|0.3444|None|0.6241|0.6222,0.1359|0.1354|0.1203|0.1115|0.0568|0.0562|0.075|0.0839|0.0833|0.0797|0.0807|0.0839|0.0557|0.1312|None|0.0589|0.0891,0.1667|0.1648|0.1667|0.1639|0.2657|0.1704|0.2833|0.0796|0.0815|0.2954|0.2981|0.2981|0.1704|0.1778|None|0.1583|0.2454
None,94.0,96.9,60_0,0.2653|0.2676|0.4447|0.5575|0.2818|0.405|0.3058|0.3295|0.3508|0.2508|0.2587|0.3474|0.2581|0.2948|0.2715|0.2701|0.265|0.2539|0.4606|0.326|0.3062|0.262|0.4586|0.4374|0.4333|0.4272|0.454|0.2558|0.2648|0.2699,0.0917|0.8693|0.0552|0.0615|0.8667|0.825|0.8484|0.8453|0.8443|0.8646|0.8667|0.8448|0.1521|0.8464|0.8469|0.8474|0.8474|0.8464|0.8177|0.3682|0.362|0.3583|0.8167|0.8167|0.8187|0.8198|0.8203|0.8438|0.8443|0.8438,0.6565|0.7046|0.625|0.6157|0.4926|0.6861|0.5574|0.5583|0.5583|0.4833|0.4833|0.55|0.6981|0.5546|0.5602|0.5602|0.5583|0.55|0.6509|0.5315|0.5278|0.5259|0.6407|0.6389|0.6398|0.637|0.6361|0.5204|0.5157|0.512,0.1484|0.1292|0.3688|0.3562|0.0891|0.1714|0.1036|0.1047|0.1063|0.0854|0.0828|0.1052|0.1427|0.1042|0.1047|0.1042|0.1031|0.1047|0.1781|0.1437|0.1458|0.1469|0.1802|0.1802|0.176|0.1755|0.1745|0.1057|0.1063|0.1073,0.2037|0.1315|0.237|0.2472|0.0963|0.1231|0.1324|0.1259|0.1259|0.0889|0.087|0.1269|0.1713|0.1176|0.1111|0.1093|0.1093|0.1167|0.212|0.0676|0.0722|0.075|0.2241|0.2167|0.2083|0.1944|0.2102|0.125|0.1278|0.1296
None,93.6,96.9,39_0,0.7766|0.7785|0.2538|0.2572|0.4149|0.6051|0.5815|0.6011|0.5025|0.2526|0.3292|0.4463|0.4319|0.4736|0.4665|0.4502|0.4705|0.4643|0.509|0.5066|0.5244|0.5086|0.4581|0.4453|0.6204|0.6544|0.6493|0.7001|0.7491|0.639|None|0.2603|None|0.3733,0.1958|0.1797|0.2036|0.1807|0.1901|0.1797|0.1729|0.1661|0.163|0.1417|0.1448|0.1448|0.1453|0.1448|0.1448|0.1458|0.1443|0.1427|0.1427|0.1427|0.1427|0.1437|0.1443|0.1453|0.1151|0.1156|0.1151|0.1151|0.1156|0.1172|None|0.8453|None|0.8464,0.6074|0.5981|0.5898|0.5963|0.6056|0.5963|0.6065|0.5907|0.5861|0.5778|0.5694|0.5648|0.5648|0.5602|0.5593|0.5602|0.5546|0.55|0.5481|0.5472|0.5463|0.5444|0.5426|0.5426|0.5546|0.5528|0.5537|0.5509|0.5491|0.5426|None|0.7806|None|0.7778,0.0198|0.0193|0.024|0.0328|0.0224|0.0214|0.0188|0.0219|0.0229|0.025|0.0234|0.0229|0.0214|0.0219|0.0214|0.0203|0.0208|0.024|0.024|0.024|0.0245|0.024|0.024|0.0245|0.0182|0.0182|0.0182|0.0193|0.0193|0.0182|None|0.0307|None|0.0302,0.1056|0.1093|0.088|0.1306|0.1204|0.1269|0.112|0.1269|0.1222|0.1241|0.1222|0.1241|0.1213|0.1259|0.125|0.1222|0.1259|0.1306|0.1324|0.1324|0.1306|0.1287|0.1287|0.125|0.1019|0.1046|0.0981|0.0991|0.0972|0.0954|None|0.0889|None|0.0917
None,95.8,96.9,74_1,0.6402|0.6295|0.6118|0.6524|0.7425|0.6624|0.5726|0.5332|0.4997|0.477|0.4928|0.3586,0.9719|0.9719|0.9719|0.9719|0.9719|0.9714|0.9719|0.9719|0.9719|0.9719|0.938|0.9385,0.1398|0.1389|0.138|0.137|0.1343|0.1315|0.1306|0.1306|0.1296|0.1296|0.137|0.137,0.0281|0.0276|0.0276|0.0281|0.0281|0.0286|0.0281|0.0281|0.0281|0.0281|0.0198|0.0198,0.0898|0.087|0.0861|0.0843|0.0861|0.087|0.0843|0.0833|0.0824|0.0806|0.0454|0.0417
None,96.6,96.8,56_2,0.3456|None|0.4723,0.3479|None|0.3484,0.5565|None|0.6231,0.0823|None|0.0849,0.088|None|0.2463
None,94.8,96.7,41_0,0.2888|0.3973|0.4312|0.3602|0.313|0.2909|0.3465|0.3622|0.3515|0.3395|0.3321|0.2633|0.3385|0.2834|None|0.3235|0.3156|0.3179|0.3355|0.3067,0.8719|0.8714|0.8719|0.8719|0.8719|0.3208|0.8719|0.8719|0.8719|0.8714|0.8714|0.8714|0.8708|0.8714|None|0.8714|0.8714|0.8714|0.8714|0.8719,0.5426|0.5398|0.537|0.5343|0.5315|0.5917|0.5296|0.5287|0.5278|0.5259|0.5241|0.5204|0.5167|0.513|None|0.5065|0.5046|0.5037|0.5037|0.5019,0.0193|0.0203|0.0193|0.0193|0.0193|0.0349|0.0203|0.0203|0.0208|0.0219|0.0224|0.0214|0.0214|0.0203|None|0.0203|0.0208|0.0208|0.0214|0.0208,0.0324|0.0352|0.0361|0.0435|0.0481|0.0667|0.0537|0.0565|0.0574|0.0574|0.0593|0.0389|0.0407|0.0435|None|0.05|0.0528|0.0481|0.0509|0.0435
None,93.8,95.9,39_1,0.5042|0.4567|0.6596|0.6443|0.74|0.7328|0.6782|0.5332|0.5321|0.5881|0.6453|0.643|0.6726|0.7359|0.7215|0.7075|0.6765|0.6655|0.633|0.6126|0.4904|0.5187,0.2193|0.2|0.2172|0.2083|0.1995|0.1958|0.1922|0.163|0.163|0.1615|0.1604|0.1578|0.1583|0.1875|0.1589|0.1589|0.1594|0.1594|0.1594|0.1604|0.1875|0.1599,0.6102|0.6028|0.5954|0.5926|0.588|0.5852|0.5806|0.5787|0.5806|0.5796|0.5787|0.5667|0.5648|0.5593|0.5593|0.5574|0.5519|0.5519|0.5481|0.5481|0.5481|0.5435,0.0214|0.024|0.0198|0.0177|0.0193|0.0177|0.0193|0.0208|0.0203|0.0198|0.0193|0.0198|0.0188|0.0188|0.0188|0.0182|0.0208|0.0203|0.0203|0.0193|0.0177|0.0182,0.1111|0.1222|0.1093|0.1176|0.1065|0.1074|0.1046|0.1241|0.1167|0.112|0.1111|0.1231|0.1204|0.1111|0.1213|0.1222|0.1278|0.1278|0.1278|0.125|0.1083|0.1241
None,93.8,95.9,39_2,0.6052|0.461|0.784|0.7658|0.7864|0.7972|0.7208|0.5966|0.6453|0.6832|0.7418|0.735|0.718|0.742|0.7551|0.7405|0.7155|0.7012|0.6994|0.6899|0.5164|0.6845,0.2474|0.2281|0.1411|0.1333|0.125|0.1224|0.1182|0.1906|0.1896|0.1141|0.187|0.187|0.113|0.113|0.1875|0.1875|0.1875|0.1875|0.187|0.187|0.1609|0.1141,0.5935|0.5981|0.6093|0.613|0.6046|0.5991|0.5954|0.5778|0.575|0.5833|0.562|0.562|0.5796|0.5778|0.5574|0.5556|0.5537|0.5519|0.55|0.5463|0.5611|0.5546,0.0198|0.0198|0.0198|0.0182|0.0188|0.0177|0.0193|0.0182|0.0188|0.0188|0.0198|0.0193|0.0188|0.0188|0.0188|0.0188|0.0188|0.0182|0.0188|0.0188|0.0188|0.0182,0.0991|0.1009|0.1111|0.0981|0.1037|0.1074|0.1065|0.1|0.1019|0.0981|0.112|0.1093|0.0972|0.0972|0.1148|0.1167|0.1176|0.1194|0.1213|0.1185|0.1093|0.1065
None,121.9,122.3,56_5,0.4432|0.4679|None|0.5414|0.4704,0.6458|0.9234|None|0.6443|0.924,0.6463|0.4907|None|0.6324|0.4898,0.0802|0.0453|None|0.0807|0.0453,0.1759|0.1454|None|0.1889|0.1463
None,122.0,122.2,41_0,0.2614|0.2507|0.2655,0.4677|0.4672|0.4677,0.6306|0.6315|0.6315,0.025|0.0255|0.025,0.0481|0.0528|0.0463
None,121.1,122.8,56_4,0.5408|0.5424|0.528|0.5209|0.4923|0.4912|0.5006|0.4927|0.4036|0.3824|0.4424|0.4812|0.4363|0.5131|None|0.4576|None|0.4887,0.9245|0.924|0.924|0.924|0.9245|0.6443|0.9234|0.9234|0.3526|0.7349|0.924|0.9234|0.7359|0.6448|None|0.9234|None|0.6437,0.4861|0.4898|0.4889|0.4889|0.4926|0.6324|0.4889|0.4898|0.4907|0.6019|0.4917|0.4898|0.6046|0.6398|None|0.4898|None|0.6241,0.0453|0.0453|0.0453|0.0453|0.0443|0.0812|0.0453|0.0453|0.0542|0.0573|0.0448|0.0458|0.0547|0.0797|None|0.0453|None|0.0823,0.1509|0.1454|0.1472|0.1472|0.1435|0.1898|0.1481|0.1463|0.1454|0.225|0.1444|0.1463|0.2176|0.1806|None|0.1463|None|0.1972
None,121.0,122.0,0_3,0.7947|None|0.7927|0.7849|0.8044|0.797|0.7867|0.7767|0.7913|0.7762|0.7595,0.3391|None|0.1948|0.3375|0.3391|0.338|0.1964|0.1943|0.1974|0.1958|0.337,0.3824|None|0.4037|0.3824|0.3824|0.3833|0.4037|0.4056|0.4046|0.4037|0.3815,0.062|None|0.0823|0.0641|0.0625|0.0635|0.0812|0.0839|0.0849|0.0812|0.0635,0.2472|None|0.2343|0.2481|0.2491|0.2472|0.2361|0.2296|0.2324|0.2407|0.2463
None,122.9,123.2,41_1,0.3113|0.2868|0.3129|0.2954,0.4672|0.4672|0.4677|0.4677,0.6306|0.6287|0.6296|0.6306,0.0255|0.0255|0.025|0.025,0.0472|0.0472|0.05|0.05
None,122.7,123.3,60_2,0.3843|None|0.3788|None|0.3946|0.3449|0.3546,0.2167|None|0.2083|None|0.2224|0.5219|0.5219,0.6037|None|0.6065|None|0.6074|0.4991|0.4981,0.4656|None|0.475|None|0.4599|0.3177|0.3187,0.2537|None|0.2537|None|0.2528|0.1065|0.1102
None,94.6,95.8,39_3,0.7192|0.7509|0.7449|0.7649|0.743|0.7454|0.8008|0.7534|0.7715|0.776|0.7494|0.7133|0.7399,0.1156|0.188|0.1135|0.1125|0.1875|0.1594|0.113|0.1135|0.113|0.113|0.113|0.1135|0.1141,0.5843|0.5648|0.5796|0.5778|0.5593|0.5648|0.575|0.5713|0.5685|0.5648|0.5648|0.5611|0.5565,0.0188|0.0198|0.0177|0.0188|0.0188|0.0182|0.0188|0.0182|0.0193|0.0193|0.0188|0.0182|0.0182,0.1093|0.112|0.0963|0.0963|0.1111|0.1167|0.0991|0.1019|0.1028|0.1056|0.1037|0.1037|0.1046
None,122.9,123.7,41_0,0.262|0.2797|0.2626|0.2595|0.2535|0.2511|None|0.3109|0.3201,0.6698|0.6698|0.6698|0.6698|0.6698|0.6698|None|0.6698|0.4682,0.5|0.5|0.5|0.5|0.5|0.5|None|0.4991|0.6315,0.0198|0.0198|0.0203|0.0198|0.0198|0.0198|None|0.0203|0.0245,0.0444|0.0444|0.0444|0.0444|0.0444|0.0444|None|0.0454|0.0491
None,121.1,123.7,74_0,0.266|0.2845|0.2651|0.2624|0.292|0.2724|0.2752|0.284|0.2869|0.2678|0.2681|0.2526|0.2603|0.2585|0.2524|0.2769|0.2821|0.293|0.2867|0.3032|0.2992|0.3182|0.2953|0.3072|0.2937|0.3054|0.3123,0.8813|0.8813|0.8813|0.8813|0.8813|0.8813|0.8813|0.8813|0.8813|0.8813|0.8813|0.8813|0.8813|0.8813|0.8813|0.8813|0.8807|0.8813|0.8807|0.8813|0.8813|0.8813|0.8813|0.8813|0.8813|0.8813|0.8813,0.2157|0.2157|0.2157|0.2157|0.2157|0.2157|0.2157|0.2157|0.2157|0.2157|0.2157|0.2157|0.2157|0.2157|0.2157|0.2157|0.2157|0.2157|0.2157|0.2157|0.2157|0.2157|0.2157|0.2157|0.2157|0.2157|0.2157,0.0156|0.0161|0.0161|0.0161|0.0161|0.0161|0.0161|0.0161|0.0161|0.0156|0.0156|0.0156|0.0156|0.0156|0.0156|0.0161|0.0161|0.0156|0.0161|0.0156|0.0156|0.0156|0.0156|0.0156|0.0156|0.0156|0.0156,0.0343|0.0352|0.0352|0.0352|0.0352|0.0343|0.0343|0.0343|0.0352|0.0343|0.0343|0.0343|0.0343|0.0352|0.0352|0.0352|0.0352|0.0352|0.0352|0.0352|0.0352|0.0352|0.0352|0.0352|0.0352|0.0352|0.0352
None,121.0,123.7,56_0,0.4837|0.2795|0.2571|0.2661|0.2801|0.2709|0.2908|0.2864|0.2638|0.277|0.287|0.2611|0.2501|0.2565|0.26|0.3253|0.2676|0.2725|0.2746|0.3224|0.2778|0.2512|0.4021|0.2948|0.255|0.2634|0.3196|0.2814,0.9198|0.9479|0.8568|0.9495|0.9495|0.95|0.95|0.95|0.9505|0.1844|0.6422|0.9505|0.9495|0.949|0.9495|0.9188|0.1859|0.9531|0.3568|0.9177|0.8531|0.2057|0.9172|0.8542|0.9172|0.1891|0.9177|0.9177,0.7657|0.4981|0.4907|0.4991|0.5|0.5019|0.4991|0.4991|0.5009|0.5269|0.6139|0.5019|0.5|0.5|0.5|0.7639|0.5306|0.5028|0.4935|0.7648|0.4972|0.5241|0.7657|0.4731|0.7657|0.5296|0.7657|0.7657,0.0802|0.0396|0.0594|0.038|0.038|0.0375|0.037|0.037|0.037|0.0625|0.0823|0.0375|0.038|0.038|0.0375|0.0812|0.063|0.0349|0.0495|0.0823|0.0667|0.0464|0.0828|0.0641|0.0828|0.0615|0.0823|0.0823,0.1019|0.1333|0.1861|0.1324|0.1315|0.1296|0.1315|0.1315|0.1287|0.1222|0.2306|0.1269|0.1296|0.1296|0.1296|0.1028|0.1167|0.1259|0.1426|0.1019|0.1898|0.1278|0.1009|0.2|0.1019|0.1157|0.1019|0.1019
None,123.8,126.8,39_0,0.5718|0.343|0.3221|0.337|0.3371|0.3485|0.3631|0.353|0.3674|0.3343|0.3768|0.3843|0.3741|0.3378|0.3405|0.3262|0.3196|0.3314|0.3071|0.3025|0.2918|0.2661|0.2774|0.2954|0.2915|0.2981|0.2814|0.2906|0.3227|0.3204|0.315,0.6901|0.8781|0.8776|0.8781|0.8781|0.8781|0.8781|0.8781|0.8776|0.8776|0.8776|0.8781|0.8776|0.8776|0.8771|0.8771|0.8771|0.8771|0.8771|0.8771|0.8771|0.8766|0.875|0.876|0.8776|0.8776|0.8766|0.876|0.8766|0.8766|0.8781,0.738|0.7639|0.7639|0.7639|0.763|0.763|0.763|0.763|0.7639|0.7639|0.7639|0.763|0.7639|0.7639|0.7639|0.7639|0.7639|0.763|0.7639|0.7639|0.7639|0.7648|0.7657|0.7667|0.7639|0.7639|0.7657|0.7657|0.7657|0.7657|0.7648,0.0344|0.0339|0.0344|0.0339|0.0339|0.0339|0.0339|0.0339|0.0344|0.0349|0.0349|0.0344|0.0349|0.0344|0.0354|0.0349|0.0354|0.0349|0.0349|0.0349|0.0349|0.0354|0.0365|0.0354|0.0344|0.0344|0.0354|0.0359|0.0349|0.0349|0.0339,0.1352|0.1093|0.1093|0.1093|0.1102|0.1102|0.1102|0.1102|0.1093|0.1093|0.1093|0.1102|0.1093|0.1093|0.1102|0.1102|0.1102|0.1111|0.1102|0.1102|0.1102|0.1093|0.1065|0.1056|0.1102|0.1102|0.1065|0.1065|0.1065|0.1065|0.1093
None,121.1,123.7,60_0,0.2559|0.2913|0.3091|0.2954|0.3042|0.3261|0.2531|0.314|0.2555|0.2529|0.2797|0.3047|0.2865|0.2655|0.2684|0.2886|0.2713|0.3353|0.2563|0.3362|0.2736|0.253|0.2612|0.3175|0.348|0.2591|0.2569,0.6099|0.5208|0.5219|0.5167|0.5208|0.5219|0.9255|0.5198|0.2563|0.4135|0.5203|0.5234|0.1849|0.412|0.5224|0.5214|0.9214|0.5224|0.4141|0.5214|0.4146|0.413|0.4156|0.2302|0.5219|0.412|0.4141,0.5315|0.5037|0.5028|0.5028|0.5019|0.5019|0.6917|0.5019|0.5019|0.5417|0.5056|0.5019|0.6056|0.5407|0.5028|0.5037|0.6889|0.4991|0.5417|0.5|0.5407|0.5407|0.5398|0.6074|0.4981|0.5407|0.5398,0.2198|0.3177|0.3187|0.324|0.3203|0.3193|0.0745|0.3193|0.1276|0.2068|0.3193|0.3151|0.499|0.2125|0.3151|0.3167|0.0786|0.3167|0.2078|0.3187|0.2078|0.2104|0.2042|0.4484|0.3177|0.2104|0.2104,0.2546|0.1074|0.1083|0.1102|0.1093|0.1074|0.163|0.1102|0.1139|0.1454|0.1065|0.1083|0.2537|0.1444|0.1056|0.1046|0.1731|0.1074|0.1435|0.1093|0.1463|0.1481|0.1426|0.2556|0.1093|0.1481|0.1491
