None,504.2,507.4,24_0,0.3947|0.2515|None|0.2568|0.2631|0.5025|0.403|0.3772|0.2959|0.3115|0.2678|0.2706|0.2677|0.3717|0.3763|0.3442|0.4192|0.4668|0.3834|0.3383|0.358|0.3404|0.4633|None|0.3353|None|0.268|0.4239|0.2977|0.4407|0.4714|0.262|0.3186,0.5641|0.5813|None|0.7125|0.7195|0.6492|0.5688|0.5602|0.5508|0.568|0.6914|0.582|0.5969|0.643|0.6453|0.5484|0.5609|0.5711|0.6477|0.5773|0.6492|0.6586|0.6477|None|0.593|None|0.5602|0.6016|0.5656|0.6016|0.6016|0.5969|0.6109,0.2431|0.3958|None|0.3764|0.3903|0.3611|0.2583|0.2667|0.2944|0.2708|0.3833|0.3097|0.3292|0.3847|0.3847|0.2875|0.2861|0.3278|0.3889|0.3292|0.3861|0.3889|0.3875|None|0.3722|None|0.2875|0.3903|0.2958|0.3639|0.3583|0.3681|0.3778,0.2672|0.2266|None|0.107|0.0891|0.1703|0.25|0.2562|0.2703|0.2398|0.1016|0.2188|0.2|0.15|0.1461|0.2414|0.2266|0.2117|0.132|0.2023|0.1273|0.1164|0.1289|None|0.1734|None|0.2047|0.1578|0.1992|0.1539|0.15|0.1492|0.1359,0.7569|0.5347|None|0.2903|0.2042|0.3889|0.7333|0.7208|0.6861|0.6972|0.1903|0.5819|0.5333|0.3389|0.3361|0.6458|0.6222|0.4972|0.3111|0.5333|0.3111|0.3083|0.3069|None|0.3611|None|0.6625|0.3333|0.6528|0.3375|0.3542|0.3278|0.3125
None,488.0,488.3,45_0,0.266|0.271|None|0.2761,0.5469|0.5477|None|0.5477,0.6083|0.6083|None|0.6083,0.0477|0.0477|None|0.0484,0.0681|0.0694|None|0.0722
None,488.9,489.9,39_0,0.5395|0.2906|0.3027|0.3076|0.2685|0.3583|0.3824|0.5103|0.4358|0.4246|0.5139,0.6437|0.6531|0.6531|0.6477|0.7695|0.6469|0.6484|0.6391|0.6555|0.6547|0.6406,0.4167|0.3764|0.3764|0.3875|0.3153|0.4014|0.3903|0.3694|0.3736|0.375|0.3681,0.0344|0.0195|0.0203|0.0297|0.0219|0.0328|0.0305|0.0188|0.0211|0.0227|0.0195,0.15|0.0931|0.0944|0.1486|0.1083|0.1625|0.1542|0.1014|0.0889|0.0917|0.0986
None,489.0,489.8,39_1,0.3546|0.4118|0.3504|0.3405|0.4054|0.425|0.5464|0.5359|0.4711,0.6453|0.6461|0.6539|0.6469|0.6555|0.6547|0.6539|0.6398|0.6406,0.4083|0.4014|0.3778|0.4|0.3736|0.3764|0.375|0.3694|0.3681,0.032|0.0328|0.0195|0.0312|0.0188|0.0203|0.0219|0.018|0.0172,0.1431|0.1431|0.0944|0.1528|0.0972|0.0903|0.1014|0.0944|0.1014
None,489.0,489.5,39_2,0.4512|0.4445|0.4002|0.3518|0.4509|0.5125,0.6375|0.6383|0.7492|0.6539|0.6398|0.6398,0.3708|0.3708|0.3208|0.375|0.3708|0.3708,0.018|0.018|0.0242|0.0195|0.0172|0.0172,0.0958|0.0972|0.1|0.0958|0.0986|0.0972
None,486.9,487.5,60_0,0.3416|0.329|0.3484|0.4977|0.4065|0.351|0.2735,0.2305|0.2266|0.2328|0.2297|0.2336|0.2336|0.2242,0.425|0.4333|0.4333|0.4306|0.4403|0.4431|0.4264,0.4656|0.4711|0.4633|0.4656|0.4594|0.4586|0.4883,0.5694|0.5597|0.5583|0.5667|0.5556|0.5569|0.5736
None,489.3,489.7,56_0,0.4414|0.3668|0.3141|None|0.2518,0.3406|0.3391|0.3383|None|0.3367,0.2597|0.2597|0.2583|None|0.2583,0.1391|0.1227|0.1328|None|0.1266,0.3264|0.2181|0.3125|None|0.2306
None,508.9,509.1,39_3,0.5978|None|0.5869,0.5023|None|0.5031,0.5319|None|0.5319,0.0203|None|0.0195,0.1292|None|0.1278
None,509.0,509.8,41_1,0.3056|0.2882|None|0.2643|0.2869|None|0.2783|None|0.3057,0.4422|0.4141|None|0.4148|0.443|None|0.4328|None|0.4141,0.6667|0.6736|None|0.675|0.6667|None|0.9028|None|0.675,0.0234|0.032|None|0.0297|0.0227|None|0.0344|None|0.0312,0.0792|0.0569|None|0.0597|0.0792|None|0.0722|None|0.0597
None,509.4,509.9,60_0,0.2709|None|0.3074|0.3112|0.2964|0.2632,0.3344|None|0.3547|0.3477|0.3547|0.3563,0.5764|None|0.5431|0.5375|0.5375|0.5417,0.3875|None|0.3734|0.3773|0.3703|0.3625,0.4208|None|0.4333|0.4403|0.4361|0.4278
None,509.6,510.1,39_3,0.5759|0.5644|0.5793|None|0.5786|0.5325,0.5031|0.5031|0.5031|None|0.5031|0.5031,0.5306|0.5306|0.5306|None|0.5306|0.5306,0.0195|0.0195|0.0195|None|0.0195|0.0195,0.1306|0.1306|0.1306|None|0.1306|0.1319
None,508.9,511.6,39_2,0.4952|0.5787|0.463|0.5672|0.5867|0.4945|0.542|0.5318|0.5086|0.505|0.5984|0.4811|0.3363|0.514|0.5447|0.5227|0.5027|0.5767|0.5097|0.6158|0.6258|0.5522|0.5513|0.4473|0.4205|0.5234|0.5673|0.5602,0.5227|0.5023|0.5227|0.5031|0.5031|0.5031|0.5234|0.5227|0.5227|0.5227|0.5031|0.5227|0.5219|0.5031|0.5031|0.5031|0.5227|0.5031|0.5227|0.5031|0.5023|0.5227|0.5031|0.5227|0.5234|0.5031|0.5031|0.5039,0.5431|0.5306|0.5431|0.5333|0.5319|0.5292|0.5417|0.5417|0.5417|0.5417|0.5306|0.5444|0.5389|0.5306|0.5319|0.5319|0.5403|0.5319|0.5389|0.5319|0.5306|0.5403|0.5319|0.5458|0.55|0.5347|0.5333|0.5333,0.0203|0.0203|0.0203|0.0195|0.0195|0.0195|0.0195|0.0203|0.0203|0.0203|0.0195|0.0203|0.0219|0.0188|0.0188|0.0188|0.0203|0.0195|0.0203|0.0195|0.0203|0.0203|0.0195|0.0211|0.0195|0.0195|0.0195|0.0188,0.0944|0.1306|0.0958|0.1264|0.1292|0.1319|0.0958|0.0958|0.0972|0.0972|0.1319|0.0931|0.0972|0.1319|0.1306|0.1306|0.0958|0.1306|0.0986|0.1306|0.1319|0.0972|0.1306|0.0917|0.0847|0.1278|0.1292|0.1292
None,511.4,512.0,41_1,0.3165|None|0.3048|None|0.3272|None|0.2683,0.4422|None|0.4422|None|0.4422|None|0.4422,0.6681|None|0.6667|None|0.6653|None|0.6681,0.0242|None|0.0242|None|0.0242|None|0.0242,0.0792|None|0.0806|None|0.0722|None|0.0792
None,508.9,512.8,41_0,0.3027|0.277|0.2521|0.2604|0.2571|0.2633|0.3003|0.2602|0.2539|0.2674|None|0.295|0.2608|0.263|None|0.2602|0.2629|0.2748|0.2576|None|0.2721|0.3062|0.3185|0.3284|0.2789|0.3055|0.3144|0.2514|0.3027|0.2795|0.2963|0.268|None|0.2584|0.2748|0.2658|None|0.2909|0.3077|0.7786,0.4422|0.4141|0.443|0.443|0.4422|0.4141|0.4422|0.4148|0.4148|0.4422|None|0.4422|0.4422|0.4422|None|0.4422|0.4422|0.4422|0.3797|None|0.4422|0.4422|0.4422|0.4422|0.4422|0.4156|0.4414|0.4148|0.4422|0.4148|0.4422|0.4156|None|0.4422|0.4422|0.4148|None|0.4422|0.4422|0.1609,0.6667|0.6736|0.6681|0.6667|0.6667|0.675|0.6667|0.675|0.6764|0.6667|None|0.6667|0.6667|0.6667|None|0.6667|0.6667|0.6667|0.35|None|0.6667|0.6667|0.6667|0.6667|0.6681|0.675|0.6681|0.6764|0.6681|0.6722|0.6681|0.6708|None|0.6681|0.6681|0.6722|None|0.6639|0.6639|0.6986,0.0234|0.032|0.0227|0.0227|0.0234|0.0312|0.0234|0.0297|0.0305|0.0234|None|0.0234|0.0234|0.0234|None|0.0234|0.0234|0.0242|0.0211|None|0.0234|0.0234|0.0234|0.0234|0.0234|0.0297|0.025|0.0312|0.0242|0.0312|0.0242|0.0297|None|0.0242|0.0242|0.0312|None|0.0242|0.0242|0.0805,0.0792|0.0611|0.0778|0.0792|0.0819|0.0569|0.0806|0.0597|0.0583|0.0778|None|0.0806|0.0778|0.0792|None|0.0792|0.0792|0.0792|0.0542|None|0.0806|0.0792|0.0778|0.0792|0.0778|0.0569|0.0778|0.0528|0.0792|0.0556|0.0778|0.0611|None|0.0792|0.0792|0.0583|None|0.0764|0.0736|0.2361
None,512.9,513.1,67_0,0.5177|0.589|0.2593,0.3891|0.4055|0.2398,0.4333|0.4306|0.5597,0.0594|0.0703|0.0664,0.1264|0.1222|0.1861
None,485.5,485.9,79_0,0.5353|None|0.2587|None|0.3947,0.5766|None|0.5875|None|0.5438,0.3333|None|0.3306|None|0.3069,0.1187|None|0.1125|None|0.1242,0.1417|None|0.1|None|0.1306
None,496.2,512.7,0_1,0.4597|0.6412|0.3337|0.604|0.2838|0.3656|0.3047|0.4085|0.7549|0.7003|0.5912|0.4372|0.4678|0.3177|0.4015|0.5237|0.7332|0.7616|0.7566|0.7766|0.4974|0.7586|0.6203|0.587|0.5632|0.4527|0.7829|0.5174|0.5392|0.4818|0.7608|0.6882|0.6765|0.8227|0.3317|0.772|0.9067|0.8105|0.8036|0.6777|0.8327|0.7836|0.8322|0.8305|0.7986|0.7521|0.6909|0.733|0.8153|0.6335|0.8239|None|0.6267|0.6307|0.3454|0.7676|0.5255|0.7851|None|0.6195|0.5956|0.5911|0.7311|0.5763|0.4732|0.3298|0.4745|0.6856|0.4474|0.6767|0.4302|0.4294|0.6005|0.3725|0.5522|0.6354|0.6475|0.6934|0.6944|0.6894|0.6877|0.7926|0.7986|0.8054|0.6649|0.6956|0.5568|0.6476|0.7498|0.7457|0.7269|0.7055|0.6595|0.7156|0.707|0.7369|0.7275|0.7331|0.7234|0.6915|0.7033|0.7508|0.7569|0.7341|0.7937|0.8256|0.7353|0.7675|0.7419|0.8283|0.8222|0.808|0.7488|0.8435|0.7116|0.7576|0.7478|0.7432|0.7595|0.7385|0.7686|0.8326|0.7572|0.6963|0.7791|0.7788|0.7433|0.7074|0.7375|0.6661|0.7196|0.727|0.7143|0.6981|0.6535|0.7073|0.6444|0.6661|0.6431|0.5221|0.6314|0.6726|0.6801|0.6419|0.6166|0.5951|0.6948|0.6624|0.7869|0.7958|0.7351|0.7164|0.694|0.7884|0.7565|0.7348|0.752|0.7231|0.7756|0.754|0.7275|0.7099|0.7386|0.7184|0.7218|0.6959,0.375|0.2852|0.3789|0.3711|0.0008|0.0|0.0|0.4102|0.3375|0.3344|0.332|0.3281|0.4188|0.0633|0.1266|0.4133|0.275|0.4539|0.4594|0.2805|0.4602|0.2781|0.3516|0.4594|0.4562|0.4586|0.2656|0.1367|0.0008|0.0016|0.3148|0.3367|0.5|0.3578|0.0|0.7414|0.7422|0.4883|0.4742|0.4352|0.4164|0.6203|0.6234|0.5977|0.3664|0.3453|0.6023|0.3312|0.3375|0.332|0.3219|None|0.3383|0.3414|0.318|0.3234|0.2789|0.2977|None|0.5703|0.2625|0.6758|0.6813|0.6797|0.2516|0.1422|0.6391|0.1414|0.1305|0.6438|0.425|0.2227|0.0117|0.0109|0.3961|0.5859|0.5961|0.5789|0.1555|0.5555|0.5539|0.3719|0.3742|0.3734|0.1367|0.5563|0.3609|0.3727|0.5438|0.5414|0.2016|0.375|0.3711|0.5375|0.5375|0.5383|0.543|0.5445|0.3703|0.5359|0.5328|0.5281|0.3695|0.3719|0.3781|0.3805|0.5305|0.5258|0.5352|0.532|0.5328|0.3852|0.3781|0.543|0.3836|0.3789|0.3883|0.3906|0.3867|0.3891|0.5359|0.3969|0.3859|0.393|0.5273|0.2492|0.1844|0.1805|0.3453|0.1586|0.1539|0.3617|0.1719|0.1875|0.3727|0.1617|0.6609|0.6578|0.3602|0.3586|0.6742|0.357|0.1719|0.357|0.3477|0.6688|0.6445|0.325|0.1836|0.6391|0.157|0.182|0.1633|0.5422|0.1898|0.3563|0.1867|0.3625|0.1758|0.1672|0.3297|0.6719|0.3258|0.1469|0.1656|0.1789,0.25|0.2222|0.2514|0.1986|0.4444|0.4347|0.4292|0.3583|0.1278|0.125|0.1278|0.1222|0.3194|0.1847|0.1847|0.2958|0.1181|0.3069|0.3056|0.125|0.3|0.1403|0.0861|0.2569|0.2444|0.2542|0.1153|0.2236|0.2125|0.2194|0.0306|0.0083|0.1|0.0028|0.5167|0.2583|0.2569|0.2708|0.3014|0.3569|0.3792|0.2806|0.2861|0.2667|0.3264|0.3111|0.2639|0.3139|0.3028|0.2819|0.2639|None|0.2444|0.2319|0.3861|0.2097|0.2083|0.2403|None|0.0042|0.275|0.2583|0.2944|0.2819|0.2694|0.3722|0.3333|0.3819|0.3875|0.1194|0.2625|0.425|0.4333|0.4306|0.2806|0.2611|0.2875|0.2653|0.3486|0.2514|0.2597|0.2292|0.2306|0.2306|0.3389|0.2611|0.2333|0.2292|0.2667|0.2694|0.2958|0.2347|0.2333|0.2792|0.2764|0.2764|0.2736|0.2736|0.2472|0.2806|0.2792|0.2722|0.2417|0.2403|0.2431|0.2444|0.2806|0.2931|0.2861|0.2792|0.2764|0.2583|0.2528|0.2833|0.2542|0.2667|0.2583|0.2611|0.2597|0.2694|0.2833|0.2611|0.2569|0.2597|0.2639|0.3319|0.3458|0.3417|0.2611|0.3278|0.3264|0.2236|0.325|0.3264|0.2361|0.325|0.3|0.2931|0.2583|0.2458|0.2694|0.225|0.3292|0.2444|0.2389|0.2792|0.2694|0.2222|0.3292|0.2792|0.3264|0.3319|0.3264|0.2903|0.3097|0.2389|0.3236|0.2361|0.3417|0.3431|0.225|0.3069|0.225|0.3333|0.3361|0.3347,0.0625|0.125|0.0516|0.0594|0.1172|0.1133|0.1078|0.1719|0.0797|0.0805|0.0781|0.0805|0.157|0.0641|0.0719|0.1711|0.1539|0.1633|0.1656|0.1578|0.1719|0.1578|0.0992|0.193|0.2023|0.182|0.1672|0.1219|0.282|0.2898|0.1562|0.1516|0.1875|0.1555|0.1023|0.2445|0.2562|0.2039|0.2328|0.2836|0.3086|0.3633|0.368|0.3703|0.3398|0.2953|0.2828|0.2875|0.2781|0.3859|0.3141|None|0.332|0.3102|0.0219|0.2922|0.3172|0.2844|None|0.4242|0.2953|0.3195|0.3172|0.3172|0.4477|0.3945|0.3594|0.4477|0.3977|0.3555|0.1734|0.3961|0.3953|0.5352|0.1227|0.2547|0.2461|0.2625|0.2242|0.275|0.275|0.2234|0.2125|0.2125|0.2539|0.2633|0.2266|0.207|0.2648|0.2648|0.2133|0.1992|0.207|0.2602|0.257|0.2531|0.2461|0.2422|0.2117|0.2453|0.2469|0.2516|0.2031|0.2109|0.2055|0.2016|0.2359|0.2375|0.2266|0.2266|0.2242|0.1883|0.1891|0.2062|0.193|0.2062|0.1773|0.1945|0.1914|0.1805|0.1898|0.1727|0.1727|0.1672|0.1992|0.1742|0.1734|0.1883|0.1258|0.2133|0.2234|0.1273|0.1852|0.1805|0.1195|0.2078|0.1617|0.1688|0.1273|0.1305|0.1477|0.132|0.1852|0.1297|0.1398|0.1609|0.1844|0.1477|0.1625|0.1898|0.1961|0.1813|0.2195|0.2891|0.175|0.1312|0.1688|0.1172|0.1937|0.2008|0.1383|0.1633|0.1461|0.207|0.1898|0.175,0.4153|0.5222|0.3639|0.3861|0.5333|0.5542|0.5597|0.4639|0.4181|0.4111|0.4069|0.3069|0.4889|0.1611|0.15|0.4611|0.5111|0.5389|0.5444|0.5417|0.5306|0.5139|0.5319|0.5542|0.6083|0.5028|0.5278|0.4792|0.4958|0.4847|0.5625|0.5681|0.5153|0.5514|0.4722|0.7278|0.7431|0.7167|0.6986|0.6403|0.6194|0.7194|0.7056|0.7333|0.6694|0.6847|0.7306|0.6847|0.6889|0.7125|0.7333|None|0.7458|0.7528|0.1319|0.7806|0.7722|0.7597|None|0.9847|0.7181|0.7292|0.6944|0.7139|0.7264|0.6278|0.6486|0.6111|0.6069|0.8611|0.5972|0.5653|0.5639|0.5694|0.3958|0.725|0.7014|0.7292|0.6403|0.7375|0.7347|0.7708|0.7667|0.7694|0.6375|0.7264|0.7597|0.7611|0.7222|0.7181|0.6889|0.7639|0.7667|0.7056|0.7056|0.7097|0.7125|0.7097|0.7486|0.7056|0.7056|0.7139|0.7542|0.7528|0.7514|0.7486|0.7153|0.7069|0.7111|0.7125|0.7153|0.7306|0.7375|0.7056|0.7333|0.7236|0.7306|0.7306|0.7278|0.7056|0.7|0.7181|0.7194|0.7139|0.7153|0.6514|0.6542|0.6583|0.4875|0.6708|0.6736|0.4125|0.6722|0.6681|0.4444|0.675|0.7|0.7069|0.3944|0.4556|0.5167|0.525|0.6708|0.4431|0.3986|0.7208|0.7306|0.5778|0.6708|0.7208|0.6736|0.6653|0.6681|0.7097|0.6889|0.5069|0.6764|0.5111|0.6583|0.6569|0.5806|0.6931|0.5875|0.6597|0.6597|0.6653
None,514.0,514.2,79_0,0.4038|0.3471|0.3186,0.3484|0.3477|0.3492,0.2986|0.3014|0.3167,0.0891|0.0891|0.0844,0.2361|0.2403|0.2403
None,480.6,481.3,75_0,0.2635|0.3178|0.3202|0.2694|None|0.279|0.2957|0.2554,0.7578|0.757|0.7563|0.7578|None|0.7586|0.7594|0.7586,0.4667|0.4694|0.4667|0.4681|None|0.4667|0.4903|0.4667,0.0891|0.0891|0.0898|0.0891|None|0.0875|0.0867|0.0883,0.525|0.5222|0.525|0.5236|None|0.525|0.5|0.525
None,513.6,515.0,67_0,0.4431|0.5157|0.3126|0.3527|0.3919|0.5433|0.2666|0.6387|None|0.4917|0.4992|None|0.6484|0.5125|0.524,0.3758|0.3859|0.382|0.3586|0.357|0.3797|0.2117|0.3781|None|0.3687|0.3648|None|0.3648|0.3586|0.3453,0.3056|0.4389|0.4389|0.3444|0.3528|0.4208|0.6069|0.4889|None|0.4986|0.4361|None|0.4264|0.4403|0.4417,0.0891|0.0625|0.0594|0.0844|0.0781|0.0508|0.0648|0.0539|None|0.0523|0.0516|None|0.0484|0.0469|0.0477,0.2333|0.1264|0.1264|0.2042|0.1875|0.1194|0.1639|0.1222|None|0.1181|0.1042|None|0.1125|0.1278|0.1139
None,513.6,514.2,67_1,0.6153|None|0.3293|0.4716|0.426|None|0.3133,0.4008|None|0.3648|0.3805|0.3789|None|0.3789,0.4153|None|0.3486|0.425|0.4194|None|0.4375,0.0641|None|0.0805|0.0586|0.0539|None|0.0508,0.1222|None|0.2208|0.1264|0.1181|None|0.1208
None,514.4,514.9,41_0,0.3117|None|0.7457|0.6759|0.6448|0.4989,0.2484|None|0.2539|0.2469|0.2383|0.225,0.6944|None|0.6319|0.6167|0.6319|0.65,0.0617|None|0.057|0.0602|0.0594|0.0594,0.0722|None|0.1361|0.1417|0.1319|0.1125
None,495.4,496.3,9_0,0.5421|None|0.577|0.5318|0.2754|None|0.3914|0.2834|None|0.3254,0.4609|None|0.4734|0.4789|0.0148|None|0.0148|0.4578|None|0.0234,0.5389|None|0.5222|0.5208|0.3361|None|0.3083|0.4625|None|0.2583,0.1289|None|0.1148|0.1117|0.0781|None|0.0828|0.1586|None|0.0711,0.3306|None|0.3139|0.3111|0.2264|None|0.2417|0.5236|None|0.2417
None,511.8,512.2,62_0,0.2845|0.2653|None|0.2626|0.2963,0.9453|0.9453|None|0.9469|0.9461,0.6167|0.6153|None|0.6153|0.6167,0.0547|0.0547|None|0.0523|0.0539,0.2083|0.2097|None|0.2153|0.2125
None,517.0,517.7,67_0,0.3181|None|0.6114|0.5541|0.4631|0.3442|0.3471|0.3553,0.2211|None|0.4664|0.4594|0.4609|0.4766|0.4719|0.4539,0.4806|None|0.4|0.3931|0.3875|0.3917|0.3958|0.4778,0.043|None|0.0492|0.0562|0.1063|0.0711|0.0445|0.0453,0.0931|None|0.1444|0.1444|0.3361|0.2625|0.1375|0.0736
None,508.9,512.7,39_0,0.2708|0.3201|0.2712|0.3265|0.3269|0.3206|0.273|0.2623|0.2614|0.2762|0.3374|0.2614|0.2585|0.3028|0.3521|0.3158|0.2738|0.2558|0.2594|0.2722|0.2979|0.2665|0.33|0.2678|0.2608|0.3038|0.2993|0.3094|0.4311|0.4303|0.4411|0.3293|0.2987|0.3292|0.3458|0.262|0.3675|0.3647|0.3787,0.4805|0.4766|0.482|0.4773|0.4766|0.4766|0.482|0.4812|0.482|0.4812|0.4766|0.4828|0.4836|0.4766|0.4766|0.5227|0.4844|0.4766|0.4844|0.4781|0.4781|0.4836|0.4773|0.482|0.4836|0.4773|0.4766|0.4773|0.5227|0.5227|0.5031|0.4773|0.4773|0.4773|0.4773|0.682|0.4773|0.4781|0.4773,0.5833|0.6|0.5861|0.6014|0.6014|0.6028|0.5889|0.5903|0.5861|0.5903|0.6028|0.5917|0.5875|0.6028|0.6028|0.5403|0.5847|0.6|0.5764|0.6014|0.6|0.5847|0.6014|0.5889|0.5847|0.6014|0.6014|0.6028|0.5431|0.5431|0.5375|0.6014|0.5972|0.6014|0.6014|0.4056|0.6028|0.6028|0.6014,0.025|0.0195|0.0234|0.018|0.0188|0.0188|0.0227|0.0234|0.0242|0.0234|0.0188|0.0211|0.0234|0.0188|0.0188|0.0203|0.0234|0.0188|0.0266|0.0164|0.0172|0.0234|0.018|0.0219|0.0227|0.018|0.0195|0.018|0.0211|0.0211|0.0195|0.0188|0.018|0.018|0.018|0.0289|0.018|0.0172|0.018,0.0903|0.0847|0.0903|0.0833|0.0889|0.0833|0.0903|0.0875|0.0917|0.0889|0.0833|0.0875|0.0903|0.0833|0.0847|0.0931|0.0931|0.0875|0.1|0.0833|0.0861|0.0944|0.0847|0.0903|0.0931|0.0847|0.0861|0.0847|0.0958|0.0958|0.125|0.0819|0.0889|0.0819|0.0833|0.1403|0.0833|0.0819|0.0847
None,504.7,512.7,0_2,0.8381|0.7078|0.7432|0.784|0.786|0.8109|0.7288|0.7347|0.7944|0.7886|0.755|0.7845|0.806|0.7518|0.7326|0.7514|0.7865|0.7853|0.8487|0.8443|0.8401|0.7734|0.7797|0.802|0.845|0.8502|0.8585|0.8579|None|0.8194|0.848|0.8636|0.8485|0.8107|0.8136|0.7765|0.8403|0.8307|0.7589|0.8159|0.8132|0.7564|0.7987|0.7475|0.8064|0.7865|0.7869|0.7347|0.7684|0.7018|0.7589|0.7104|0.7166|0.6857|0.7435|0.6636|0.6903|0.7075|0.645|0.7081|0.7505|0.7627|0.6947|0.7884|0.7975|0.8502|0.7265|0.7662|0.7904|0.8113|0.7631|0.7906|0.7621|0.8302|0.7723|0.7599|0.72|0.7497|0.7532|0.8493|0.7901,0.3727|0.5492|0.5453|0.375|0.3758|0.3758|0.5383|0.5391|0.368|0.3688|0.3734|0.3781|0.3789|0.5359|0.3687|0.3711|0.3703|0.5266|0.5266|0.5281|0.5297|0.3781|0.3781|0.3711|0.3719|0.382|0.532|0.5289|None|0.5516|0.5328|0.5305|0.5344|0.5297|0.5391|0.3852|0.5313|0.5273|0.5273|0.3906|0.3938|0.6477|0.6602|0.6555|0.6578|0.6562|0.6656|0.368|0.3727|0.1719|0.3727|0.1641|0.1641|0.1633|0.1633|0.1477|0.1563|0.6672|0.6758|0.1891|0.1766|0.1805|0.1805|0.325|0.3281|0.3359|0.6367|0.3656|0.1984|0.3633|0.1859|0.3648|0.1813|0.3359|0.332|0.1789|0.1594|0.6719|0.3297|0.3367|0.6461,0.2319|0.2653|0.2667|0.2347|0.2361|0.2333|0.2736|0.2764|0.2347|0.2333|0.2375|0.2403|0.2417|0.2736|0.2361|0.2375|0.2403|0.2694|0.2708|0.275|0.2806|0.2472|0.2625|0.2514|0.25|0.2528|0.2819|0.2833|None|0.2847|0.2847|0.2792|0.2875|0.2819|0.3097|0.2694|0.2625|0.2542|0.2514|0.2458|0.2389|0.2958|0.2889|0.2806|0.2708|0.2944|0.2931|0.2389|0.2389|0.325|0.2292|0.3375|0.3444|0.3403|0.3097|0.3306|0.3264|0.3056|0.2889|0.3042|0.3097|0.3181|0.3389|0.2361|0.2403|0.2375|0.2875|0.2222|0.3097|0.2347|0.3222|0.2403|0.3333|0.2264|0.2236|0.3417|0.3319|0.2833|0.2167|0.2264|0.3042,0.2172|0.2656|0.2656|0.207|0.2055|0.2008|0.2633|0.2602|0.2094|0.207|0.1992|0.1937|0.1992|0.2484|0.2047|0.2031|0.2148|0.2516|0.2469|0.243|0.2367|0.2016|0.2047|0.2023|0.2086|0.207|0.2211|0.2219|None|0.1945|0.2102|0.2078|0.2016|0.2047|0.1906|0.1781|0.1961|0.2|0.1984|0.1727|0.1641|0.182|0.1773|0.1883|0.1789|0.1719|0.1609|0.1227|0.1172|0.2|0.1187|0.2031|0.1977|0.2172|0.1961|0.2195|0.2062|0.1508|0.1445|0.1758|0.1758|0.1695|0.2148|0.1484|0.1461|0.1383|0.1523|0.1203|0.175|0.1312|0.1773|0.1195|0.1797|0.1391|0.1406|0.182|0.1977|0.1688|0.1477|0.1398|0.207,0.7681|0.7236|0.7222|0.7625|0.7625|0.7625|0.7056|0.7042|0.7639|0.7625|0.7611|0.7597|0.7542|0.7097|0.7597|0.7556|0.7556|0.7167|0.7264|0.7181|0.7153|0.7444|0.7319|0.7375|0.7375|0.7347|0.7056|0.7056|None|0.7042|0.7042|0.7069|0.7014|0.7056|0.6792|0.7139|0.7139|0.7194|0.7278|0.7167|0.7292|0.7042|0.7111|0.7194|0.7292|0.7056|0.7069|0.4181|0.3861|0.6722|0.3486|0.6597|0.6542|0.6556|0.6903|0.6625|0.6736|0.6944|0.7111|0.6958|0.6903|0.6819|0.6611|0.5639|0.5472|0.5458|0.7125|0.4417|0.6833|0.4958|0.6681|0.5097|0.6667|0.5625|0.5431|0.6583|0.6681|0.7167|0.5556|0.5514|0.6958
None,512.3,512.7,0_3,0.8495|None|0.8|None|0.8711,0.3258|None|0.6828|None|0.343,0.2403|None|0.3|None|0.225,0.1437|None|0.1336|None|0.1352,0.5542|None|0.7|None|0.5569
None,508.9,512.7,39_1,0.3279|0.4855|0.3073|0.4786|0.5337|0.4012|0.2984|0.2908|0.3095|0.3345|0.5234|0.3133|0.2738|0.4054|0.3868|0.3483|0.3101|0.5221|0.2833|0.5277|0.5361|0.3201|0.4168|0.3|0.279|0.4104|0.4318|0.4164|0.5239|0.4473|0.4545|0.4482|0.4316|0.3609|0.3846|0.3567|0.458|0.4646|0.4541,0.4766|0.5227|0.4773|0.5227|0.5227|0.5258|0.4766|0.4766|0.4766|0.4766|0.5234|0.4766|0.4766|0.5227|0.5242|0.4766|0.4766|0.5227|0.4773|0.5227|0.5227|0.4773|0.5234|0.4773|0.4773|0.5234|0.5234|0.5234|0.5039|0.5039|0.5227|0.5227|0.5234|0.5242|0.5227|0.4773|0.5227|0.5227|0.5227,0.6|0.5431|0.6014|0.5417|0.5431|0.5458|0.6014|0.6014|0.6014|0.6028|0.5431|0.6028|0.6028|0.5403|0.5375|0.6028|0.6014|0.5389|0.6014|0.5389|0.5389|0.6014|0.5417|0.6014|0.6014|0.55|0.55|0.55|0.5347|0.5375|0.5431|0.5431|0.5486|0.5403|0.5431|0.6028|0.5431|0.5431|0.5431,0.0195|0.0203|0.0188|0.0203|0.0203|0.0172|0.0188|0.0188|0.0188|0.0188|0.0195|0.0188|0.0188|0.0211|0.0195|0.018|0.0188|0.0203|0.018|0.0203|0.0203|0.018|0.0195|0.018|0.018|0.0195|0.0195|0.0195|0.0188|0.018|0.0211|0.0211|0.0195|0.0188|0.0203|0.018|0.0211|0.0211|0.0211,0.0833|0.0958|0.0847|0.0958|0.0944|0.0903|0.0861|0.0861|0.0861|0.0833|0.0944|0.0819|0.0819|0.0972|0.0958|0.0833|0.0847|0.0972|0.0875|0.0986|0.1|0.0861|0.0958|0.0847|0.0847|0.0847|0.0847|0.0847|0.1292|0.125|0.0958|0.0944|0.0861|0.0958|0.0944|0.0819|0.0958|0.0958|0.0958
